         15515765 function calls (15205077 primitive calls) in 64.094 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      690    0.004    0.000    0.177    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/util/nest.py:1159(flatten_up_to)
    21732    0.113    0.000    0.176    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/ops/nn_ops.py:185(_get_sequence)
    50708    0.133    0.000    0.174    0.000 /usr/local/lib/python3.8/dist-packages/keras/engine/base_layer.py:951(<genexpr>)
    25354    0.077    0.000    0.174    0.000 /usr/local/lib/python3.8/dist-packages/keras/engine/base_layer.py:3089(_split_out_first_arg)
     3622    0.041    0.000    0.171    0.000 {method 'extendleft' of 'collections.deque' objects}
   105343    0.169    0.000    0.169    0.000 /tf/mlrl/meta/search_tree.py:351(<genexpr>)
    14488    0.072    0.000    0.169    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/util/tf_decorator.py:193(unwrap)
    33348    0.118    0.000    0.169    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/ops.py:6905(__init__)
    59855    0.169    0.000    0.169    0.000 {built-in method numpy.array}
    14060    0.095    0.000    0.168    0.000 /usr/local/lib/python3.8/dist-packages/gym3/types.py:163(multimap)
     3622    0.028    0.000    0.166    0.000 /usr/local/lib/python3.8/dist-packages/tf_agents/networks/utils.py:97(unflatten)
     3622    0.028    0.000    0.165    0.000 /usr/local/lib/python3.8/dist-packages/tf_agents/networks/utils.py:67(flatten)
    82566    0.165    0.000    0.165    0.000 {built-in method tensorflow.python.util._pywrap_utils.IsNested}
   109460    0.161    0.000    0.161    0.000 {built-in method builtins.id}
    64304    0.160    0.000    0.160    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/dtypes.py:175(__eq__)
     3622    0.022    0.000    0.160    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/ops/math_ops.py:2315(reduce_sum_with_dims)
     7244    0.074    0.000    0.160    0.000 /usr/local/lib/python3.8/dist-packages/tf_agents/utils/nest_utils.py:178(prune_extra_keys)
   101456    0.158    0.000    0.158    0.000 /tf/mlrl/procgen/procgen_state.py:113(get_actions)
     5582    0.019    0.000    0.157    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/ops/array_ops.py:1579(_autopacking_conversion_function)
    98843    0.150    0.000    0.150    0.000 {method 'items' of 'dict' objects}
    99011    0.149    0.000    0.149    0.000 {method 'pop' of 'dict' objects}
    66676    0.149    0.000    0.149    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/eager/context.py:990(scope_name)
    25354    0.100    0.000    0.148    0.000 /usr/local/lib/python3.8/dist-packages/keras/engine/base_layer.py:2332(_set_training_mode)
    25354    0.096    0.000    0.144    0.000 /usr/local/lib/python3.8/dist-packages/keras/engine/base_layer_utils.py:478(enter)
 1078/815    0.005    0.000    0.143    0.000 /tf/mlrl/meta/tree_policy.py:89(<listcomp>)
     3622    0.016    0.000    0.143    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/ops/gen_nn_ops.py:10909(softmax)
     5582    0.030    0.000    0.138    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/ops/array_ops.py:1569(_should_not_autopack)
    25524    0.083    0.000    0.137    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/dtypes.py:63(base_dtype)
     2037    0.038    0.000    0.136    0.000 /tf/mlrl/meta/tree_policy.py:129(get_action_probabilities)
    25354    0.088    0.000    0.133    0.000 /usr/local/lib/python3.8/dist-packages/keras/mixed_precision/autocast_variable.py:543(__enter__)
    21732    0.074    0.000    0.131    0.000 /usr/lib/python3.8/_collections_abc.py:886(__reversed__)
    61261    0.122    0.000    0.131    0.000 {built-in method _abc._abc_instancecheck}
    25354    0.083    0.000    0.127    0.000 /usr/local/lib/python3.8/dist-packages/keras/engine/base_layer_utils.py:434(call_context)
    78942    0.126    0.000    0.126    0.000 {method '_datatype_enum' of 'tensorflow.python.framework.ops.EagerTensor' objects}
    50788    0.125    0.000    0.125    0.000 {method '_shape_tuple' of 'tensorflow.python.framework.ops.EagerTensor' objects}
    21732    0.084    0.000    0.123    0.000 /usr/lib/python3.8/_collections_abc.py:870(__iter__)
    27103    0.083    0.000    0.123    0.000 /tf/mlrl/procgen/procgen_state.py:110(get_maximum_number_of_actions)
    25354    0.082    0.000    0.121    0.000 /usr/lib/python3.8/contextlib.py:463(_push_exit_callback)
    14776    0.076    0.000    0.118    0.000 /usr/lib/python3.8/copy.py:242(_keep_alive)
 2020/740    0.037    0.000    0.118    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/util/nest.py:1031(assert_shallow_structure)
     3622    0.014    0.000    0.113    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/ops/math_ops.py:480(multiply)
     7244    0.037    0.000    0.113    0.000 /usr/local/lib/python3.8/dist-packages/tf_agents/utils/nest_utils.py:537(spec_shape)
     3642    0.034    0.000    0.111    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/eager/execute.py:29(quick_execute)
      533    0.004    0.000    0.108    0.000 /tf/mlrl/meta/meta_env.py:564(set_environment_to_root_state)
     3622    0.017    0.000    0.108    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/ops/gen_math_ops.py:11203(_sum)
    72440    0.106    0.000    0.106    0.000 /usr/lib/python3.8/inspect.py:2539(name)
    19252    0.074    0.000    0.106    0.000 /usr/lib/python3.8/typing.py:868(__new__)
       10    0.000    0.000    0.101    0.010 /usr/local/lib/python3.8/dist-packages/tensorflow_probability/python/distributions/distribution.py:1218(sample)
     3622    0.016    0.000    0.100    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/ops/gen_math_ops.py:6558(mul)
       10    0.000    0.000    0.099    0.010 /usr/local/lib/python3.8/dist-packages/tensorflow_probability/python/distributions/distribution.py:1203(_call_sample_n)
    24892    0.079    0.000    0.097    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/ops.py:436(__getattr__)
     8644    0.057    0.000    0.097    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/tensor_util.py:1030(is_tf_type)
    10866    0.037    0.000    0.094    0.000 /usr/local/lib/python3.8/dist-packages/keras/utils/layer_utils.py:485(wrapped)
7244/3622    0.052    0.000    0.093    0.000 /usr/lib/python3.8/functools.py:947(__get__)
    14488    0.037    0.000    0.089    0.000 /usr/local/lib/python3.8/dist-packages/keras/engine/base_layer.py:2584(<genexpr>)
    44929    0.089    0.000    0.089    0.000 {built-in method numpy.zeros}
      426    0.007    0.000    0.088    0.000 /usr/local/lib/python3.8/dist-packages/tf_agents/trajectories/time_step.py:190(transition)
     7284    0.025    0.000    0.087    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/tensor_util.py:1086(maybe_set_static_shape)
    14776    0.049    0.000    0.085    0.000 /tf/mlrl/procgen/procgen_state.py:107(get_state_vector)
    10886    0.042    0.000    0.085    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/util/nest.py:475(assert_same_structure)
    12886    0.053    0.000    0.084    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/tensor_conversion_registry.py:112(get)
    54330    0.084    0.000    0.084    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/ops/nn_ops.py:1255(<genexpr>)
     6722    0.023    0.000    0.084    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/ops.py:5979(executing_eagerly_outside_functions)
    57952    0.084    0.000    0.084    0.000 /usr/lib/python3.8/inspect.py:2543(default)
    49733    0.083    0.000    0.083    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/ops.py:178(__exit__)
    51345    0.081    0.000    0.081    0.000 {built-in method builtins.callable}
    50708    0.081    0.000    0.081    0.000 /usr/local/lib/python3.8/dist-packages/keras/engine/base_layer.py:1053(name)
    49733    0.078    0.000    0.078    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/ops.py:172(__init__)
     3622    0.020    0.000    0.078    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/util/tf_inspect.py:399(ismethod)
    14136    0.048    0.000    0.078    0.000 /tf/mlrl/utils/__init__.py:10(one_hot)
    49733    0.075    0.000    0.075    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/ops.py:175(__enter__)
     7244    0.018    0.000    0.075    0.000 /usr/local/lib/python3.8/dist-packages/tf_agents/utils/nest_utils.py:385(<listcomp>)
    14488    0.046    0.000    0.075    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/util/tf_decorator.py:107(_has_tf_decorator_attr)
     7244    0.024    0.000    0.074    0.000 /usr/local/lib/python3.8/dist-packages/keras/engine/base_layer.py:2621(<listcomp>)
     3632    0.013    0.000    0.073    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/eager/execute.py:275(<listcomp>)
     2134    0.011    0.000    0.072    0.000 <__array_function__ internals>:177(sum)
    10130    0.033    0.000    0.071    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/util/nest.py:260(_yield_sorted_items)
     3622    0.012    0.000    0.068    0.000 /usr/local/lib/python3.8/dist-packages/tf_agents/utils/nest_utils.py:847(<listcomp>)
    39842    0.068    0.000    0.068    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/training/tracking/data_structures.py:436(__getitem__)
    14488    0.044    0.000    0.065    0.000 /usr/lib/python3.8/inspect.py:158(isfunction)
     6290    0.021    0.000    0.065    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/util/nest.py:255(_yield_value)
    10866    0.031    0.000    0.063    0.000 /usr/local/lib/python3.8/dist-packages/keras/engine/base_layer.py:2631(_call_arg_was_passed)
    33338    0.063    0.000    0.063    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/eager/context.py:985(scope_name)
       10    0.000    0.000    0.060    0.006 /usr/local/lib/python3.8/dist-packages/tensorflow_probability/python/distributions/categorical.py:234(_sample_n)
     3632    0.012    0.000    0.060    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/ops.py:7120(_is_keras_symbolic_tensor)
    36220    0.059    0.000    0.059    0.000 /usr/lib/python3.8/enum.py:631(__new__)
     1078    0.006    0.000    0.059    0.000 <__array_function__ internals>:177(mean)
     7244    0.037    0.000    0.059    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/ops/resource_variable_ops.py:556(<listcomp>)
    25354    0.058    0.000    0.058    0.000 /usr/local/lib/python3.8/dist-packages/keras/mixed_precision/autocast_variable.py:538(__init__)
     1280    0.011    0.000    0.058    0.000 /usr/local/lib/python3.8/dist-packages/tf_agents/trajectories/time_step.py:33(_as_array)
    33338    0.057    0.000    0.057    0.000 {method 'pop' of 'list' objects}
    10866    0.038    0.000    0.056    0.000 /usr/lib/python3.8/weakref.py:419(get)
     3642    0.056    0.000    0.056    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_Execute}
     3622    0.014    0.000    0.056    0.000 /tf/mlrl/meta/search_tree.py:205(path_return)
      690    0.005    0.000    0.056    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/util/nest.py:1244(<listcomp>)
     1979    0.030    0.000    0.055    0.000 /tf/mlrl/meta/tree_policy.py:140(<dictcomp>)
    36220    0.055    0.000    0.055    0.000 {method 'isidentifier' of 'str' objects}
    25354    0.055    0.000    0.055    0.000 /usr/local/lib/python3.8/dist-packages/keras/mixed_precision/autocast_variable.py:547(__exit__)
    25524    0.054    0.000    0.054    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/dtypes.py:50(_is_ref_dtype)
     2784    0.022    0.000    0.053    0.000 /usr/local/lib/python3.8/dist-packages/numpy/core/fromnumeric.py:69(_wrapreduction)
    36220    0.053    0.000    0.053    0.000 /usr/lib/python3.8/inspect.py:2551(kind)
    36220    0.053    0.000    0.053    0.000 /usr/lib/python3.8/inspect.py:2547(annotation)
    25354    0.053    0.000    0.053    0.000 /usr/local/lib/python3.8/dist-packages/keras/engine/base_layer_utils.py:561(__exit__)
    30799    0.052    0.000    0.052    0.000 {built-in method __new__ of type object at 0x908780}
4640/2080    0.022    0.000    0.051    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/util/nest.py:1001(_yield_flat_up_to)
     3622    0.019    0.000    0.051    0.000 /usr/local/lib/python3.8/dist-packages/tf_agents/utils/nest_utils.py:864(<listcomp>)
     2134    0.012    0.000    0.051    0.000 /usr/local/lib/python3.8/dist-packages/numpy/core/fromnumeric.py:2160(sum)
    25354    0.050    0.000    0.050    0.000 {built-in method sys.exc_info}
    25354    0.050    0.000    0.050    0.000 /usr/local/lib/python3.8/dist-packages/keras/engine/base_layer_utils.py:545(__enter__)
    10936    0.033    0.000    0.050    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/tensor_shape.py:1425(as_shape)
    25354    0.049    0.000    0.049    0.000 /usr/lib/python3.8/contextlib.py:385(__init__)
    25354    0.049    0.000    0.049    0.000 /usr/local/lib/python3.8/dist-packages/keras/engine/base_layer_utils.py:540(__init__)
     1078    0.006    0.000    0.048    0.000 /usr/local/lib/python3.8/dist-packages/numpy/core/fromnumeric.py:3356(mean)
    10866    0.024    0.000    0.046    0.000 /usr/local/lib/python3.8/dist-packages/tf_agents/utils/nest_utils.py:390(<genexpr>)
    25354    0.046    0.000    0.046    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/ops/resource_variable_ops.py:545(shape)
  860/710    0.011    0.000    0.045    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/util/nest.py:611(_packed_nest_with_indices)
     7434    0.034    0.000    0.045    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/dtypes.py:678(as_dtype)
      640    0.024    0.000    0.045    0.000 {method 'sort' of 'list' objects}
      650    0.005    0.000    0.044    0.000 /usr/local/lib/python3.8/dist-packages/tf_agents/environments/py_environment.py:104(should_reset)
    18398    0.044    0.000    0.044    0.000 /tf/mlrl/meta/search_tree.py:140(__init__)
    25354    0.044    0.000    0.044    0.000 /usr/lib/python3.8/contextlib.py:375(_create_exit_wrapper)
    10886    0.043    0.000    0.043    0.000 {built-in method tensorflow.python.util._pywrap_utils.AssertSameStructure}
    25354    0.042    0.000    0.042    0.000 {built-in method sys._getframe}
    25354    0.042    0.000    0.042    0.000 {built-in method builtins.setattr}
    25354    0.042    0.000    0.042    0.000 /usr/local/lib/python3.8/dist-packages/keras/engine/base_layer.py:1110(input_spec)
     1078    0.017    0.000    0.041    0.000 /usr/local/lib/python3.8/dist-packages/numpy/core/_methods.py:162(_mean)
    20150    0.041    0.000    0.041    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/eager/context.py:995(device_name)
    25354    0.040    0.000    0.040    0.000 {method 'pop' of 'collections.deque' objects}
    21772    0.040    0.000    0.040    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/tensor_shape.py:1337(as_list)
     7254    0.040    0.000    0.040    0.000 {method 'format' of 'str' objects}
       10    0.000    0.000    0.039    0.004 <decorator-gen-1171>:1(__init__)
    20/10    0.000    0.000    0.039    0.004 /usr/local/lib/python3.8/dist-packages/tensorflow_probability/python/distributions/distribution.py:333(wrapped_init)
    21918    0.039    0.000    0.039    0.000 {method 'startswith' of 'str' objects}
    25354    0.039    0.000    0.039    0.000 /usr/lib/python3.8/contextlib.py:479(__enter__)
    20728    0.039    0.000    0.039    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/ops.py:1312(graph)
    25354    0.038    0.000    0.038    0.000 {method 'append' of 'collections.deque' objects}
       10    0.000    0.000    0.038    0.004 /usr/local/lib/python3.8/dist-packages/tf_agents/distributions/masked.py:34(__init__)
     7244    0.018    0.000    0.036    0.000 /usr/local/lib/python3.8/dist-packages/tf_agents/utils/nest_utils.py:384(<listcomp>)
       10    0.000    0.000    0.036    0.004 /usr/local/lib/python3.8/dist-packages/tf_agents/utils/nest_utils.py:969(stack_nested_arrays)
     7244    0.018    0.000    0.036    0.000 /usr/local/lib/python3.8/dist-packages/tf_agents/utils/nest_utils.py:849(<genexpr>)
    14750    0.036    0.000    0.036    0.000 {method 'astype' of 'numpy.ndarray' objects}
    20150    0.035    0.000    0.035    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/eager/context.py:931(_handle)
    20150    0.034    0.000    0.034    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/eager/context.py:580(ensure_initialized)
    21750    0.034    0.000    0.034    0.000 {method 'add' of 'set' objects}
     7244    0.017    0.000    0.034    0.000 /usr/local/lib/python3.8/dist-packages/tf_agents/utils/nest_utils.py:853(<genexpr>)
     7244    0.023    0.000    0.033    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/training/tracking/data_structures.py:442(__len__)
       50    0.004    0.000    0.033    0.001 /usr/local/lib/python3.8/dist-packages/tensorflow_probability/python/internal/prefer_static.py:68(wrap)
       20    0.000    0.000    0.033    0.002 /usr/local/lib/python3.8/dist-packages/tensorflow_probability/python/internal/batch_shape_lib.py:281(map_fn_over_parameters_with_event_ndims)
    21732    0.033    0.000    0.033    0.000 {method 'popleft' of 'collections.deque' objects}
     3960    0.019    0.000    0.033    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/util/nest.py:138(_sorted)
    17544    0.032    0.000    0.032    0.000 /tf/mlrl/meta/search_tree.py:308(add_child_node)
       10    0.000    0.000    0.031    0.003 /usr/local/lib/python3.8/dist-packages/tensorflow_probability/python/distributions/distribution.py:985(_batch_shape_tensor)
       10    0.000    0.000    0.031    0.003 /usr/local/lib/python3.8/dist-packages/tensorflow_probability/python/internal/batch_shape_lib.py:78(inferred_batch_shape_tensor)
    18418    0.031    0.000    0.031    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/ops/array_ops.py:1575(<genexpr>)
       30    0.000    0.000    0.031    0.001 /usr/local/lib/python3.8/dist-packages/tensorflow/python/util/nest.py:1353(map_structure_up_to)
       30    0.001    0.000    0.030    0.001 /usr/local/lib/python3.8/dist-packages/tensorflow/python/util/nest.py:1434(map_structure_with_tuple_paths_up_to)
     3622    0.012    0.000    0.030    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/ops/math_ops.py:2160(_may_reduce_to_scalar)
     3622    0.018    0.000    0.030    0.000 /usr/lib/python3.8/copy.py:66(copy)
    16543    0.030    0.000    0.030    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/ops/math_ops.py:1343(maybe_promote_tensors)
       10    0.000    0.000    0.029    0.003 /usr/local/lib/python3.8/dist-packages/tf_agents/utils/nest_utils.py:980(<listcomp>)
       50    0.000    0.000    0.029    0.001 <__array_function__ internals>:177(stack)
      426    0.002    0.000    0.028    0.000 /usr/local/lib/python3.8/dist-packages/tf_agents/trajectories/time_step.py:225(<lambda>)
       50    0.001    0.000    0.028    0.001 /usr/local/lib/python3.8/dist-packages/numpy/core/shape_base.py:357(stack)
      854    0.006    0.000    0.028    0.000 /tf/mlrl/meta/search_tree.py:406(__init__)
       30    0.000    0.000    0.028    0.001 /usr/local/lib/python3.8/dist-packages/tensorflow/python/util/nest.py:1527(<listcomp>)
      640    0.003    0.000    0.027    0.000 <__array_function__ internals>:177(all)
       30    0.000    0.000    0.027    0.001 /usr/local/lib/python3.8/dist-packages/tensorflow/python/util/nest.py:1429(<lambda>)
    14060    0.026    0.000    0.026    0.000 /usr/local/lib/python3.8/dist-packages/gym3/interop.py:280(<lambda>)
  410/250    0.003    0.000    0.026    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/training/tracking/autotrackable.py:58(__setattr__)
    15084    0.025    0.000    0.026    0.000 {built-in method builtins.issubclass}
       10    0.000    0.000    0.025    0.003 /usr/local/lib/python3.8/dist-packages/tensorflow_probability/python/internal/batch_shape_lib.py:119(get_batch_shape_tensor_part)
    14060    0.025    0.000    0.025    0.000 /usr/local/lib/python3.8/dist-packages/gym3/libenv.py:365(<listcomp>)
      650    0.003    0.000    0.025    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/ops/array_ops.py:1168(strided_slice)
    16603    0.025    0.000    0.025    0.000 {method 'values' of 'dict' objects}
    15737    0.025    0.000    0.025    0.000 /tf/mlrl/meta/search_tree.py:361(get_state)
      640    0.006    0.000    0.025    0.000 /tf/mlrl/meta/tree_tokenisation.py:50(pad)
       10    0.000    0.000    0.025    0.002 /usr/local/lib/python3.8/dist-packages/tensorflow_probability/python/internal/batch_shape_lib.py:175(_truncate_shape_tensor)
    14776    0.024    0.000    0.024    0.000 /tf/mlrl/meta/search_tree.py:323(is_root)
    15447    0.024    0.000    0.024    0.000 /usr/local/lib/python3.8/dist-packages/numpy/core/multiarray.py:148(concatenate)
4318/4298    0.015    0.000    0.024    0.000 {built-in method builtins.next}
     7244    0.018    0.000    0.024    0.000 /usr/local/lib/python3.8/dist-packages/tf_agents/utils/nest_utils.py:386(<listcomp>)
      640    0.005    0.000    0.023    0.000 /tf/mlrl/meta/tree_tokenisation.py:41(get_terminate_token)
    15202    0.023    0.000    0.023    0.000 /tf/mlrl/meta/search_tree.py:317(get_id)
    14136    0.023    0.000    0.023    0.000 /tf/mlrl/meta/search_tree.py:326(get_parent_id)
  470/230    0.003    0.000    0.023    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/training/tracking/data_structures.py:132(sticky_attribute_assignment)
    14136    0.023    0.000    0.023    0.000 /tf/mlrl/meta/search_tree.py:364(get_action)
    14488    0.023    0.000    0.023    0.000 /usr/local/lib/python3.8/dist-packages/keras/engine/base_layer.py:2622(<genexpr>)
      107    0.002    0.000    0.023    0.000 /usr/local/lib/python3.8/dist-packages/tf_agents/trajectories/time_step.py:259(termination)
      650    0.003    0.000    0.022    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/ops/gen_array_ops.py:10522(strided_slice)
    14136    0.022    0.000    0.022    0.000 {method 'index' of 'list' objects}
       10    0.002    0.000    0.022    0.002 /tf/mlrl/meta/meta_policies/random_policy.py:21(mask_token_splitter_no_terminate)
      128    0.001    0.000    0.022    0.000 /usr/local/lib/python3.8/dist-packages/cffi/api.py:911(__getattr__)
    14776    0.021    0.000    0.021    0.000 /tf/mlrl/meta/search_tree.py:456(<lambda>)
      128    0.001    0.000    0.021    0.000 /usr/local/lib/python3.8/dist-packages/cffi/api.py:900(make_accessor)
    14136    0.021    0.000    0.021    0.000 /usr/lib/python3.8/copy.py:182(_deepcopy_atomic)
      128    0.001    0.000    0.020    0.000 /usr/local/lib/python3.8/dist-packages/cffi/api.py:834(accessor_function)
      640    0.003    0.000    0.020    0.000 /usr/local/lib/python3.8/dist-packages/numpy/core/fromnumeric.py:2404(all)
     3642    0.013    0.000    0.020    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/eager/backprop.py:165(_must_record_gradient)
     3862    0.019    0.000    0.019    0.000 {method 'reduce' of 'numpy.ufunc' objects}
      128    0.001    0.000    0.019    0.000 /usr/local/lib/python3.8/dist-packages/cffi/api.py:433(_get_cached_btype)
       10    0.000    0.000    0.019    0.002 /usr/local/lib/python3.8/dist-packages/tensorflow_probability/python/distributions/distribution.py:2018(_set_sample_static_shape)
    10866    0.019    0.000    0.019    0.000 {method 'upper' of 'str' objects}
      107    0.001    0.000    0.019    0.000 /tf/mlrl/meta/meta_env.py:321(get_best_object_action_index)
    10866    0.018    0.000    0.018    0.000 {method 'endswith' of 'str' objects}
     3622    0.012    0.000    0.018    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/ops/math_ops.py:2155(_has_fully_defined_shape)
      860    0.008    0.000    0.018    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/util/nest.py:185(_sequence_like)
     3622    0.012    0.000    0.018    0.000 <string>:1(__new__)
    10866    0.018    0.000    0.018    0.000 /usr/local/lib/python3.8/dist-packages/tf_agents/networks/network.py:183(input_tensor_spec)
      107    0.002    0.000    0.017    0.000 /tf/mlrl/meta/tree_policy.py:24(get_action_index)
    10866    0.017    0.000    0.017    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/platform/device_context.py:17(enclosing_tpu_context)
  470/270    0.003    0.000    0.017    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/training/tracking/data_structures.py:94(wrap_or_unwrap)
     3622    0.012    0.000    0.017    0.000 /usr/lib/python3.8/inspect.py:80(ismethod)
       20    0.000    0.000    0.016    0.001 <decorator-gen-793>:1(concat)
 1917/694    0.006    0.000    0.015    0.000 /usr/lib/python3.8/abc.py:100(__subclasscheck__)
       10    0.000    0.000    0.014    0.001 /usr/local/lib/python3.8/dist-packages/tensorflow/python/training/tracking/data_structures.py:796(__init__)
       10    0.000    0.000    0.014    0.001 <decorator-gen-937>:1(__init__)
  791/135    0.004    0.000    0.014    0.000 /usr/local/lib/python3.8/dist-packages/cffi/model.py:81(__hash__)
     7244    0.014    0.000    0.014    0.000 {method 'squeeze' of 'numpy.ndarray' objects}
     7244    0.013    0.000    0.013    0.000 {method 'values' of 'mappingproxy' objects}
     7244    0.013    0.000    0.013    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/ops/resource_variable_ops.py:525(dtype)
      107    0.001    0.000    0.013    0.000 /usr/local/lib/python3.8/dist-packages/tf_agents/trajectories/time_step.py:122(restart)
       10    0.000    0.000    0.013    0.001 /usr/local/lib/python3.8/dist-packages/tensorflow_probability/python/distributions/categorical.py:152(__init__)
      107    0.001    0.000    0.013    0.000 /tf/mlrl/meta/meta_env.py:43(__call__)
 1917/694    0.008    0.000    0.013    0.000 {built-in method _abc._abc_subclasscheck}
      650    0.002    0.000    0.012    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/ops/array_ops.py:894(_check_index)
     7244    0.012    0.000    0.012    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/tensor_spec.py:51(shape)
     7244    0.012    0.000    0.012    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/tensor_spec.py:56(dtype)
     7244    0.012    0.000    0.012    0.000 /usr/local/lib/python3.8/dist-packages/keras/engine/base_layer.py:871(compute_mask)
     7244    0.012    0.000    0.012    0.000 {method 'copy' of 'dict' objects}
       10    0.001    0.000    0.012    0.001 /usr/local/lib/python3.8/dist-packages/tensorflow/python/training/tracking/data_structures.py:808(<dictcomp>)
     7244    0.012    0.000    0.012    0.000 /usr/local/lib/python3.8/dist-packages/tf_agents/utils/nest_utils.py:880(<genexpr>)
     2560    0.011    0.000    0.011    0.000 {built-in method numpy.asarray}
     7244    0.011    0.000    0.011    0.000 /usr/lib/python3.8/inspect.py:2861(return_annotation)
     7244    0.011    0.000    0.011    0.000 /usr/lib/python3.8/inspect.py:2857(parameters)
     1053    0.003    0.000    0.011    0.000 /usr/local/lib/python3.8/dist-packages/cffi/model.py:68(_get_items)
      640    0.003    0.000    0.011    0.000 /usr/local/lib/python3.8/dist-packages/tf_agents/trajectories/time_step.py:87(is_last)
       10    0.000    0.000    0.010    0.001 /usr/local/lib/python3.8/dist-packages/tensorflow_probability/python/distributions/distribution.py:150(_set_sample_static_shape_for_tensor)
   230/50    0.001    0.000    0.010    0.000 /usr/local/lib/python3.8/dist-packages/tensorflow_probability/python/internal/backend/numpy/_utils.py:59(wrap)
       10    0.001    0.000    0.010    0.001 /usr/local/lib/python3.8/dist-packages/tensorflow_probability/python/distributions/distribution.py:568(__init__)
       10    0.000    0.000    0.009    0.001 <decorator-gen-841>:1(minimum)
     1078    0.007    0.000    0.009    0.000 /usr/local/lib/python3.8/dist-packages/numpy/core/_methods.py:66(_count_reduce_items)
