Run ID,Meta-level Policy,Pretrained Percentile,Number of Steps,Return
,Random (No Terminate),1.0,9,0.0
,Random (No Terminate),1.0,9,0.0
,Random (No Terminate),1.0,22,0.0
,Random (No Terminate),1.0,66,12.0
,Random (No Terminate),1.0,76,1.0
,AStar,1.0,8,0.0
,AStar,1.0,9,0.0
,AStar,1.0,10,0.0
,AStar,1.0,8,0.0
,AStar,1.0,19,0.0
,AStar,1.0,18,0.0
,AStar,1.0,8,0.0
,AStar,1.0,15,0.0
,AStar,1.0,66,0.0
